"TIME","GEO","INDIC_DE","Value","Flag and Footnotes"
"1969","Romania","Natural change of population","264,539",""
"1969","Romania","Net migration plus statistical adjustment","-3,614",""
"1969","Slovenia","Population on 1 January - total ","1,709,752",""
"1969","Slovenia","Live births - total","27,883",""
"1969","Slovenia","Deaths - total","18,565",""
"1969","Slovenia","Natural change of population","9,318",""
"1969","Slovenia","Net migration plus statistical adjustment","-1,075",""
"1969","Slovakia","Population on 1 January - total ","4,500,659",""
"1969","Slovakia","Live births - total","79,769",""
"1969","Slovakia","Deaths - total","40,623",""
"1969","Slovakia","Natural change of population","39,146",""
"1969","Slovakia","Net migration plus statistical adjustment","-3,250",""
"1969","Finland","Population on 1 January - total ","4,633,292",""
"1969","Finland","Live births - total","67,450",""
"1969","Finland","Deaths - total","45,966",""
"1969","Finland","Natural change of population","21,484",""
"1969","Finland","Net migration plus statistical adjustment","-40,499",""
"1969","Sweden","Population on 1 January - total ","7,931,772",""
"1969","Sweden","Live births - total","107,622",""
"1969","Sweden","Deaths - total","83,338",""
"1969","Sweden","Natural change of population","24,284",""
"1969","Sweden","Net migration plus statistical adjustment","48,315",""
"1969","United Kingdom","Population on 1 January - total ","55,337,100",""
"1969","United Kingdom","Live births - total","920,300",""
"1969","United Kingdom","Deaths - total","659,537",""
"1969","United Kingdom","Natural change of population","260,763",""
"1969","United Kingdom","Net migration plus statistical adjustment","-51,463",""
"1969","European Economic Area (EU28 plus IS, LI, NO)","Population on 1 January - total ","441,019,460",""
"1969","European Economic Area (EU28 plus IS, LI, NO)","Live births - total","7,491,758",""
"1969","European Economic Area (EU28 plus IS, LI, NO)","Deaths - total","4,779,507",""
"1969","European Economic Area (EU28 plus IS, LI, NO)","Natural change of population","2,712,251",""
"1969","European Economic Area (EU28 plus IS, LI, NO)","Net migration plus statistical adjustment","229,437",""
"1969","European Economic Area (EU27 plus IS, LI, NO)","Population on 1 January - total ","436,639,833",""
"1969","European Economic Area (EU27 plus IS, LI, NO)","Live births - total","7,428,123",""
"1969","European Economic Area (EU27 plus IS, LI, NO)","Deaths - total","4,732,663",""
"1969","European Economic Area (EU27 plus IS, LI, NO)","Natural change of population","2,695,460",""
"1969","European Economic Area (EU27 plus IS, LI, NO)","Net migration plus statistical adjustment","222,503",""
"1969","European Free Trade Association","Population on 1 January - total ","10,160,198",""
"1969","European Free Trade Association","Live births - total","174,904",""
"1969","European Free Trade Association","Deaths - total","98,586",""
"1969","European Free Trade Association","Natural change of population","76,318",""
"1969","European Free Trade Association","Net migration plus statistical adjustment","20,377",""
"1969","Iceland","Population on 1 January - total ","202,695",""
"1969","Iceland","Live births - total","4,218",""
"1969","Iceland","Deaths - total","1,450",""
"1969","Iceland","Natural change of population","2,768",""
"1969","Iceland","Net migration plus statistical adjustment","-1,421",""
"1969","Liechtenstein","Population on 1 January - total ","21,237",""
"1969","Liechtenstein","Live births - total","420",""
"1969","Liechtenstein","Deaths - total","168",""
"1969","Liechtenstein","Natural change of population","252",""
"1969","Liechtenstein","Net migration plus statistical adjustment","-559",""
"1969","Norway","Population on 1 January - total ","3,832,192",""
"1969","Norway","Live births - total","67,746",""
"1969","Norway","Deaths - total","38,966",""
"1969","Norway","Natural change of population","28,780",""
"1969","Norway","Net migration plus statistical adjustment","2,249",""
"1969","Switzerland","Population on 1 January - total ","6,104,074",""
"1969","Switzerland","Live births - total","102,520",""
"1969","Switzerland","Deaths - total","58,002",""
"1969","Switzerland","Natural change of population","44,518",""
"1969","Switzerland","Net migration plus statistical adjustment","20,108",""
"1969","Montenegro","Population on 1 January - total ",":",""
"1969","Montenegro","Live births - total",":",""
"1969","Montenegro","Deaths - total",":",""
"1969","Montenegro","Natural change of population",":",""
"1969","Montenegro","Net migration plus statistical adjustment",":",""
"1969","North Macedonia","Population on 1 January - total ","1,589,217",""
"1969","North Macedonia","Live births - total","40,342",""
"1969","North Macedonia","Deaths - total","13,111",""
"1969","North Macedonia","Natural change of population","27,231",""
"1969","North Macedonia","Net migration plus statistical adjustment","321",""
"1969","Albania","Population on 1 January - total ","2,052,778",""
"1969","Albania","Live births - total","73,458",""
"1969","Albania","Deaths - total","15,624",""
"1969","Albania","Natural change of population","57,834",""
"1969","Albania","Net migration plus statistical adjustment","0",""
"1969","Serbia","Population on 1 January - total ",":",""
"1969","Serbia","Live births - total",":",""
"1969","Serbia","Deaths - total",":",""
"1969","Serbia","Natural change of population",":",""
"1969","Serbia","Net migration plus statistical adjustment",":",""
"1969","Turkey","Population on 1 January - total ","33,961,875",""
"1969","Turkey","Live births - total",":",""
"1969","Turkey","Deaths - total",":",""
"1969","Turkey","Natural change of population",":",""
"1969","Turkey","Net migration plus statistical adjustment",":",""
"1969","Andorra","Population on 1 January - total ",":",""
"1969","Andorra","Live births - total",":",""
"1969","Andorra","Deaths - total",":",""
"1969","Andorra","Natural change of population",":",""
"1969","Andorra","Net migration plus statistical adjustment",":",""
"1969","Belarus","Population on 1 January - total ",":",""
"1969","Belarus","Live births - total",":",""
"1969","Belarus","Deaths - total",":",""
"1969","Belarus","Natural change of population",":",""
"1969","Belarus","Net migration plus statistical adjustment",":",""
"1969","Bosnia and Herzegovina","Population on 1 January - total ","3,734,546",""
"1969","Bosnia and Herzegovina","Live births - total","87,687",""
"1969","Bosnia and Herzegovina","Deaths - total","27,805",""
"1969","Bosnia and Herzegovina","Natural change of population","59,882",""
"1969","Bosnia and Herzegovina","Net migration plus statistical adjustment","-108,734",""
"1969","Kosovo (under United Nations Security Council Resolution 1244/99)","Population on 1 January - total ","1,174,000",""
"1969","Kosovo (under United Nations Security Council Resolution 1244/99)","Live births - total","46,480",""
"1969","Kosovo (under United Nations Security Council Resolution 1244/99)","Deaths - total","10,892",""
"1969","Kosovo (under United Nations Security Council Resolution 1244/99)","Natural change of population","35,588",""
"1969","Kosovo (under United Nations Security Council Resolution 1244/99)","Net migration plus statistical adjustment","-5,088",""
"1969","Moldova","Population on 1 January - total ",":",""
"1969","Moldova","Live births - total",":",""
"1969","Moldova","Deaths - total",":",""
"1969","Moldova","Natural change of population",":",""
"1969","Moldova","Net migration plus statistical adjustment",":",""
"1969","Monaco","Population on 1 January - total ",":",""
"1969","Monaco","Live births - total",":",""
"1969","Monaco","Deaths - total",":",""
"1969","Monaco","Natural change of population",":",""
"1969","Monaco","Net migration plus statistical adjustment",":",""
"1969","Russia","Population on 1 January - total ",":",""
"1969","Russia","Live births - total",":",""
"1969","Russia","Deaths - total",":",""
"1969","Russia","Natural change of population",":",""
"1969","Russia","Net migration plus statistical adjustment",":",""
"1969","San Marino","Population on 1 January - total ",":",""
"1969","San Marino","Live births - total",":",""
"1969","San Marino","Deaths - total",":",""
"1969","San Marino","Natural change of population",":",""
"1969","San Marino","Net migration plus statistical adjustment",":",""
"1969","Ukraine","Population on 1 January - total ",":",""
"1969","Ukraine","Live births - total",":",""
"1969","Ukraine","Deaths - total",":",""
"1969","Ukraine","Natural change of population",":",""
"1969","Ukraine","Net migration plus statistical adjustment",":",""
"1969","Armenia","Population on 1 January - total ",":",""
"1969","Armenia","Live births - total",":",""
"1969","Armenia","Deaths - total",":",""
"1969","Armenia","Natural change of population",":",""
"1969","Armenia","Net migration plus statistical adjustment",":",""
"1969","Azerbaijan","Population on 1 January - total ",":",""
"1969","Azerbaijan","Live births - total",":",""
"1969","Azerbaijan","Deaths - total",":",""
"1969","Azerbaijan","Natural change of population",":",""
"1969","Azerbaijan","Net migration plus statistical adjustment",":",""
"1969","Georgia","Population on 1 January - total ",":",""
"1969","Georgia","Live births - total",":",""
"1969","Georgia","Deaths - total",":",""
"1969","Georgia","Natural change of population",":",""
"1969","Georgia","Net migration plus statistical adjustment",":",""
"1970","European Union - 28 countries","Population on 1 January - total ","439,872,955",""
"1970","European Union - 28 countries","Live births - total","7,222,350",""
"1970","European Union - 28 countries","Deaths - total","4,642,263",""
"1970","European Union - 28 countries","Natural change of population","2,580,087",""
"1970","European Union - 28 countries","Net migration plus statistical adjustment","-723,052",""
"1970","European Union - 27 countries (from 2019)","Population on 1 January - total ","384,326,555",""
"1970","European Union - 27 countries (from 2019)","Live births - total","6,318,443",""
"1970","European Union - 27 countries (from 2019)","Deaths - total","3,986,877",""
"1970","European Union - 27 countries (from 2019)","Natural change of population","2,331,566",""
"1970","European Union - 27 countries (from 2019)","Net migration plus statistical adjustment","-708,231",""
"1970","European Union - 27 countries (2007-2013)","Population on 1 January - total ","435,469,603",""
